DEPTH;CAL;NPHI;DT;GR;RHOB;RLLD;RT;BS
76.830.000;87.620;0.0880;753.257;349.370;27.840;1.126.020;935.742;98.750
76.835.000;87.830;0.1300;781.729;454.970;27.350;681.330;578.939;98.750
76.840.000;88.050;0.1630;804.625;581.770;26.900;236.640;288.028;98.750
76.845.000;88.180;0.1820;814.800;666.090;26.390;118.260;110.264;98.750
76.850.000;88.090;0.1580;812.311;660.900;26.640;142.280;131.248;98.750
76.855.000;87.920;0.1170;799.815;569.590;27.100;199.370;0.0001;98.750
76.860.000;87.900;0.0510;779.417;416.500;27.820;366.490;186.683;98.750
76.865.000;87.980;0.0180;755.667;303.330;28.710;1.013.740;846.652;98.750
76.870.000;88.000;0.0140;736.442;255.480;28.740;1.076.630;896.805;98.750
76.875.000;88.080;0.0220;729.871;273.070;28.510;762.960;645.248;98.750
76.880.000;88.030;0.0330;738.350;311.670;28.170;546.800;469.126;98.750
76.885.000;87.940;0.0540;755.156;367.780;27.850;352.000;307.715;98.750
76.890.000;87.740;0.0810;771.354;460.010;27.560;157.200;119.704;98.750
76.895.000;87.450;0.1170;779.418;548.200;27.260;133.640;123.644;98.750
76.900.000;87.450;0.1200;779.698;576.300;26.950;167.750;107.331;98.750
76.905.000;87.860;0.1000;777.638;521.860;27.450;284.090;251.569;98.750
76.910.000;88.200;0.0590;776.078;397.670;28.270;933.010;782.231;98.750
76.915.000;88.300;0.0360;796.933;308.600;28.520;1.074.520;895.377;98.750
76.920.000;88.150;0.0400;831.548;353.070;28.320;818.960;690.508;98.750
76.925.000;87.920;0.0740;872.067;470.320;27.860;630.900;537.904;98.750
76.930.000;87.730;0.1320;922.411;896.030;27.330;448.720;388.164;98.750
76.935.000;87.600;0.1910;974.918;1.288.940;26.810;266.530;236.877;98.750
76.940.000;87.660;0.2240;1.023.159;1.456.550;26.280;84.340;80.311;98.750
76.945.000;87.770;0.2380;1.062.028;1.423.490;25.750;59.070;57.595;98.750
76.950.000;87.670;0.2290;1.035.614;1.302.070;25.820;60.770;59.137;98.750
76.955.000;87.520;0.2110;996.258;1.159.520;26.070;65.530;63.444;98.750
76.960.000;87.280;0.1820;950.524;947.000;26.280;72.890;70.057;98.750
76.965.000;87.200;0.1410;894.146;734.490;26.620;82.120;0.0001;98.750
76.970.000;87.240;0.1100;838.325;521.970;27.120;103.620;97.266;98.750
76.975.000;87.440;0.0790;781.791;397.540;27.800;186.370;169.144;98.750
76.980.000;87.780;0.0400;733.409;291.660;28.540;988.720;871.733;98.750
76.985.000;88.180;0.0250;726.254;208.390;28.620;7.246.240;15.463.473;98.750
76.990.000;88.040;0.0320;724.371;229.200;28.340;5.397.760;11.077.877;98.750
76.995.000;87.570;0.0610;740.623;298.350;27.890;2.549.840;4.872.121;98.750
77.000.000;87.210;0.1110;773.515;374.280;27.380;629.550;791.593;98.750
77.005.000;87.200;0.1520;828.655;489.490;26.870;473.080;760.453;98.750
77.010.000;87.290;0.1820;885.055;647.010;26.380;316.620;625.791;98.750
77.015.000;87.480;0.2100;937.832;870.620;26.050;160.150;146.636;98.750
77.020.000;87.670;0.2300;987.120;1.003.210;25.850;54.690;68.533;98.750
77.025.000;87.870;0.2360;1.027.007;1.044.900;25.810;58.010;80.750;98.750
77.030.000;87.900;0.2280;1.055.929;1.061.820;25.740;62.920;88.969;98.750
77.035.000;87.830;0.2240;1.072.969;1.108.550;25.690;66.670;95.594;98.750
77.040.000;87.800;0.2310;1.072.969;1.220.280;25.660;66.160;93.732;98.750
77.045.000;87.800;0.2410;1.072.969;1.497.320;25.620;64.980;89.737;98.750
77.050.000;87.860;0.2470;1.072.969;1.672.620;25.550;74.130;104.948;98.750
77.055.000;87.950;0.2470;1.072.969;1.658.260;25.560;92.050;134.167;98.750
77.060.000;87.990;0.2420;1.068.471;1.499.240;25.720;137.030;226.801;98.750
77.065.000;88.040;0.2260;1.067.908;1.282.530;26.040;150.830;251.312;98.750
77.070.000;88.130;0.2010;1.067.908;1.065.820;26.610;111.700;162.688;98.750
77.075.000;88.190;0.1880;1.059.435;917.230;26.690;82.690;109.140;98.750
77.080.000;88.180;0.1980;1.045.141;962.940;26.430;59.920;73.494;98.750
77.085.000;88.120;0.2160;1.024.592;966.820;26.170;53.540;67.806;98.750
77.090.000;88.090;0.2240;997.432;905.880;25.880;55.370;74.260;98.750
77.095.000;88.020;0.2210;970.118;805.570;25.860;60.100;82.194;98.750
77.100.000;88.000;0.2000;943.293;749.750;26.090;69.490;96.508;98.750
77.105.000;88.000;0.1750;916.937;678.490;26.370;83.770;118.689;98.750
77.110.000;88.110;0.1540;893.834;626.340;26.590;97.350;136.929;98.750
77.115.000;88.370;0.1550;873.070;699.630;26.690;107.420;140.009;98.750
77.120.000;88.640;0.1720;862.613;684.010;26.590;122.210;151.081;98.750
77.125.000;88.650;0.1590;855.374;605.130;26.450;162.830;221.081;98.750
77.130.000;88.470;0.1320;881.780;530.690;26.720;159.200;207.359;98.750
77.135.000;88.300;0.1360;908.217;627.000;26.990;127.990;150.238;98.750
77.140.000;88.300;0.1610;935.317;783.900;26.780;104.720;117.186;98.750
77.145.000;88.300;0.1980;972.749;997.730;26.350;92.690;103.979;98.750
77.150.000;88.300;0.2180;989.205;1.034.720;25.940;95.390;110.084;98.750
77.155.000;88.450;0.2230;1.004.161;995.810;25.520;104.080;119.989;98.750
77.160.000;88.760;0.2180;1.014.443;922.610;25.500;116.250;130.526;98.750
77.165.000;89.440;0.2090;982.180;841.990;25.680;138.280;152.825;98.750
77.170.000;89.910;0.1960;940.906;794.170;25.950;180.310;200.728;98.750
77.175.000;89.380;0.1780;887.403;743.690;26.220;273.920;335.479;98.750
77.180.000;88.430;0.1340;826.714;636.250;26.560;426.450;596.742;98.750
77.185.000;88.500;0.0900;782.557;446.600;27.660;620.250;829.958;98.750
77.190.000;88.810;0.0230;732.327;256.950;28.520;996.380;833.379;98.750
77.195.000;89.100;0.0030;688.315;158.000;29.130;3.343.900;4.093.927;98.750
77.200.000;89.300;-0.0030;653.662;118.370;29.260;8.040.730;12.647.588;98.750
77.205.000;89.500;-0.0030;629.834;116.990;29.250;8.765.900;13.345.980;98.750
77.210.000;89.650;-0.0020;619.011;145.520;29.230;7.110.110;9.891.174;98.750
77.215.000;89.120;-0.0010;620.107;182.380;29.290;5.006.030;6.593.936;98.750
77.220.000;88.970;0.0000;629.424;209.100;29.340;2.901.960;3.223.869;98.750
77.225.000;89.160;0.0020;642.108;208.530;29.160;1.399.660;1.153.695;98.750
77.230.000;88.930;0.0040;648.348;211.550;28.960;1.345.710;1.110.885;98.750
77.235.000;88.470;0.0100;666.223;229.940;28.820;1.065.240;888.066;98.750
77.240.000;88.110;0.0210;714.005;279.590;28.590;824.930;695.246;98.750
77.245.000;88.070;0.0440;776.440;448.310;28.190;589.070;503.750;98.750
77.250.000;88.260;0.0930;838.969;672.270;27.750;353.200;308.728;98.750
77.255.000;88.340;0.1390;897.628;873.560;27.250;117.340;109.459;98.750
77.260.000;88.310;0.1700;934.889;1.038.970;26.740;74.600;71.660;98.750
77.265.000;88.220;0.1830;957.672;1.081.190;26.230;76.750;73.580;98.750
77.270.000;88.120;0.1790;952.768;974.920;26.280;102.120;96.033;98.750
77.275.000;88.100;0.1690;913.111;753.420;26.770;196.720;178.055;98.750
77.280.000;88.100;0.1490;843.674;531.930;27.470;352.590;349.955;98.750
77.285.000;88.180;0.0860;772.183;310.430;28.080;471.250;438.036;98.750
77.290.000;88.400;0.0110;703.948;275.880;28.840;739.330;626.229;98.750
77.295.000;88.570;0.0040;657.112;258.560;29.220;2.891.500;5.489.663;98.750
77.300.000;88.570;0.0010;632.232;205.020;29.430;8.079.960;16.024.060;98.750
77.305.000;88.520;-0.0010;620.640;167.970;29.520;9.789.120;16.977.012;98.750
77.310.000;88.480;-0.0020;611.204;155.190;29.350;8.369.610;11.408.632;98.750
77.315.000;88.430;-0.0020;618.631;159.200;29.170;6.392.810;6.778.535;98.750
77.320.000;88.400;-0.0010;626.333;189.030;29.080;4.655.700;4.115.859;98.750
77.325.000;88.410;0.0010;640.627;209.830;29.120;2.945.100;2.361.785;98.750
77.330.000;88.490;0.0050;658.166;213.700;28.960;2.134.010;1.724.969;98.750
77.335.000;88.640;0.0110;677.249;210.710;29.000;1.379.890;1.137.455;98.750
77.340.000;88.750;0.0200;700.333;246.510;28.680;625.780;534.020;98.750
77.345.000;88.660;0.0350;720.803;347.660;28.360;457.160;395.358;98.750
77.350.000;88.370;0.0570;730.324;435.280;28.000;502.960;433.119;98.750
77.355.000;88.000;0.0720;731.326;495.900;27.730;694.200;589.408;98.750
77.360.000;87.810;0.0680;726.230;419.880;28.130;1.388.050;1.142.858;98.750
77.365.000;87.970;0.0540;715.743;257.990;28.750;3.785.960;3.021.082;98.750
77.370.000;88.220;0.0250;700.510;144.240;29.070;9.969.060;11.171.561;98.750
77.375.000;88.360;0.0060;683.837;117.720;28.880;4.849.160;16.643.563;98.750
77.380.000;88.400;-0.0010;671.862;117.010;28.110;8.191.610;18.524.658;98.750
77.385.000;88.490;-0.0030;668.649;119.560;27.060;000.4890;18.090.240;98.750
77.390.000;88.680;-0.0050;672.074;118.910;25.900;423.330;16.311.705;98.750
77.395.000;88.800;-0.0070;672.070;108.630;23.210;521.851;16.392.854;98.750
77.400.000;88.050;-0.0090;672.067;86.750;21.820;458.630;16.327.010;98.750
77.405.000;86.910;-0.0120;672.065;69.830;21.360;305.520;16.181.671;98.750
77.410.000;86.710;-0.0150;672.063;76.400;21.180;9.388.490;15.447.004;98.750
77.415.000;86.700;-0.0160;672.064;88.530;21.450;6.937.480;13.494.091;98.750
77.420.000;86.610;-0.0160;672.065;101.450;21.950;4.152.980;11.274.406;98.750
77.425.000;86.820;-0.0150;673.496;105.090;23.850;1.349.900;9.043.828;98.750
77.430.000;87.220;-0.0130;678.370;110.790;25.500;8.774.390;6.995.120;98.750
77.435.000;87.590;-0.0090;691.935;146.750;25.940;5.972.280;19.474.382;98.750
77.440.000;88.000;-0.0030;736.065;206.990;25.650;000.0000;33.526.575;98.750
77.445.000;88.320;0.0140;793.493;286.710;25.180;000.0000;39.067.454;98.750
77.450.000;88.620;0.0630;852.723;445.730;25.410;000.0000;43.251.621;98.750
77.455.000;88.770;0.1100;906.272;847.990;26.100;000.0000;44.887.461;98.750
77.460.000;88.720;0.1480;924.884;1.011.520;26.720;000.0000;15.974.401;98.750
77.465.000;88.810;0.1690;938.572;1.078.090;27.200;000.0000;43.964.736;98.750
77.470.000;88.860;0.1690;928.452;901.520;26.830;000.0000;41.773.140;98.750
77.475.000;88.830;0.1520;878.780;724.940;26.140;000.0000;38.219.609;98.750
77.480.000;88.890;0.1210;821.359;538.080;25.360;3.460.740;40.574.082;98.750
77.485.000;88.880;0.0220;762.757;350.330;24.570;2.570.769;53.425.059;98.750
77.490.000;88.830;0.0000;716.795;216.710;23.580;4.828.828;71.204.526;98.750
77.495.000;88.760;-0.0040;700.262;172.510;22.080;4.333.979;104.598.320;98.750
77.500.000;88.540;-0.0070;681.145;133.890;21.080;4.883.633;165.026.445;98.750
77.505.000;88.220;-0.0100;674.014;97.040;20.820;44.625.596;27.583.826;0    9.8750
77.510.000;87.830;-0.0140;672.050;76.750;20.650;26.303.105;47.213.640;0    9.8750
77.515.000;87.470;-0.0170;672.050;77.320;20.600;93.657.891;64.034.992;0    9.8750
77.520.000;87.210;-0.0180;672.049;86.010;20.610;10.452.305;68.638.718;0    9.8750
77.525.000;87.100;-0.0180;672.049;92.600;20.630;12.917.695;69.709.710;0    9.8750
77.530.000;87.110;-0.0170;672.049;89.930;20.640;14.707.207;70.548.625;0    9.8750
77.535.000;87.170;-0.0170;672.049;81.870;20.650;15.694.805;71.109.507;0    9.8750
77.540.000;87.310;-0.0160;672.049;78.210;20.660;16.445.508;71.450.750;0    9.8750
77.545.000;87.530;-0.0160;672.049;87.540;20.640;16.615.996;71.458.921;0    9.8750
77.550.000;87.750;-0.0160;672.049;106.130;20.650;16.294.297;71.195.203;0    9.8750
77.555.000;87.870;-0.0150;672.049;121.600;20.780;16.016.797;70.845.007;0    9.8750
77.560.000;87.900;-0.0150;672.049;118.260;20.860;15.808.496;70.472.304;0    9.8750
77.565.000;87.900;-0.0150;672.049;116.070;20.820;15.825.898;70.177.648;0    9.8750
77.570.000;87.890;-0.0150;672.049;129.610;20.730;15.300.801;69.893.460;0    9.8750
77.575.000;87.740;-0.0140;672.049;138.280;20.670;14.502.793;69.753.656;0    9.8750
77.580.000;87.560;-0.0140;672.049;134.640;20.680;14.127.402;69.890.328;0    9.8750
77.585.000;87.580;-0.0140;672.049;123.210;20.740;13.860.996;70.049.015;0    9.8750
77.590.000;87.820;-0.0150;672.049;111.320;20.790;13.714.805;70.096.835;0    9.8750
77.595.000;88.060;-0.0150;672.049;105.370;20.830;13.853.594;70.034.093;0    9.8750
77.600.000;88.260;-0.0150;672.049;119.500;20.810;13.703.203;69.736.523;0    9.8750
77.605.000;88.300;-0.0150;672.049;145.140;20.740;13.685.000;69.398.765;0    9.8750
77.610.000;88.300;-0.0150;672.049;154.350;20.690;14.200.000;69.156.593;0    9.8750
77.615.000;88.390;-0.0160;672.049;150.470;20.730;14.947.402;68.980.203;0    9.8750
77.620.000;88.250;-0.0160;672.049;148.700;20.810;15.703.594;68.973.351;0    9.8750
77.625.000;87.970;-0.0160;672.049;157.240;20.840;16.461.992;69.113.281;0    9.8750
77.630.000;87.730;-0.0160;672.049;166.380;20.860;16.975.898;69.243.984;0    9.8750
77.635.000;87.840;-0.0160;672.049;165.040;20.820;17.385.703;69.250.875;0    9.8750
77.640.000;88.050;-0.0160;672.049;147.490;20.750;18.359.102;69.346.132;0    9.8750
77.645.000;87.960;-0.0160;672.520;132.200;20.730;19.293.594;69.494.671;0    9.8750
77.650.000;87.850;-0.0150;672.579;152.000;20.780;19.819.707;69.539.773;0    9.8750
77.655.000;87.680;-0.0150;672.623;172.830;20.820;21.120.996;69.827.703;0    9.8750
77.660.000;87.550;-0.0150;672.765;186.640;20.840;22.464.395;70.176.765;0    9.8750
77.665.000;87.440;-0.0150;672.777;176.150;20.880;23.585.000;70.552.062;0    9.8750
77.670.000;87.410;-0.0150;672.791;178.890;20.900;23.250.898;70.598.171;0    9.8750
77.675.000;87.340;-0.0140;672.736;179.580;20.920;23.435.605;70.792.476;0    9.8750
77.680.000;87.300;-0.0140;672.263;179.310;20.920;23.594.609;70.925.398;0    9.8750
77.685.000;87.240;-0.0140;672.250;161.990;20.840;23.238.105;70.895.835;0    9.8750
77.690.000;87.200;-0.0140;672.196;162.110;20.760;23.024.102;70.842.468;0    9.8750
77.695.000;87.140;-0.0140;672.110;169.230;20.730;22.756.094;70.744.195;0    9.8750
77.700.000;87.040;-0.0140;672.049;163.540;20.720;22.473.301;70.653.984;0    9.8750
77.705.000;87.050;-0.0140;672.049;148.070;20.840;22.122.598;70.496.765;0    9.8750
77.710.000;87.100;-0.0140;672.049;144.690;20.860;22.078.594;70.405.070;0    9.8750
77.715.000;87.100;-0.0150;672.049;152.550;20.800;22.317.500;70.429.429;0    9.8750
77.720.000;87.150;-0.0150;672.049;159.730;20.840;22.322.109;70.393.093;0    9.8750
77.725.000;87.200;-0.0150;672.049;165.430;20.810;21.964.609;70.301.320;0    9.8750
77.730.000;87.160;-0.0150;672.049;170.460;20.730;21.864.199;70.378.789;0    9.8750
77.735.000;87.060;-0.0150;672.049;172.550;20.670;22.628.398;70.747.085;0    9.8750
77.740.000;87.040;-0.0150;672.049;153.050;20.720;22.953.496;70.992.960;0    9.8750
77.745.000;87.140;-0.0150;672.049;130.510;20.770;22.451.797;70.913.617;0    9.8750
77.750.000;87.230;-0.0150;672.049;139.170;20.840;22.217.500;70.790.937;0    9.8750
77.755.000;87.300;-0.0150;672.049;145.820;20.870;22.422.402;70.680.843;0    9.8750
77.760.000;87.330;-0.0150;672.049;152.100;20.790;22.390.605;70.497.265;0    9.8750
77.765.000;87.400;-0.0150;672.049;163.070;20.660;22.503.008;70.418.757;0    9.8750
77.770.000;87.400;-0.0150;672.049;171.730;20.580;23.101.191;70.622.648;0    9.8750
77.775.000;87.380;-0.0150;672.049;166.910;20.560;23.305.391;70.867.601;0    9.8750
77.780.000;87.320;-0.0150;672.049;157.270;20.540;23.512.402;71.221.664;0    9.8750
77.785.000;87.420;-0.0150;672.049;164.240;20.570;23.301.094;71.456.367;0    9.8750
77.790.000;87.480;-0.0150;672.049;173.770;20.550;22.509.297;71.562.664;0    9.8750
77.795.000;87.380;-0.0150;672.049;156.560;20.590;21.536.699;71.646.984;0    9.8750
77.800.000;87.300;-0.0160;672.049;124.260;20.690;21.541.992;71.923.976;0    9.8750
77.805.000;87.300;-0.0160;672.049;133.450;20.780;21.765.996;72.213.742;0    9.8750
77.810.000;87.320;-0.0160;672.049;139.950;20.770;21.993.203;72.488.656;0    9.8750
77.815.000;87.390;-0.0160;672.049;120.740;20.740;22.217.109;72.743.835;0    9.8750
77.820.000;87.420;-0.0160;672.049;107.360;20.790;22.264.102;72.968.929;0    9.8750
77.825.000;87.490;-0.0160;672.049;116.110;20.860;22.146.406;73.140.093;0    9.8750
77.830.000;87.500;-0.0160;672.049;134.000;20.850;22.368.496;73.407.023;0    9.8750
77.835.000;87.520;-0.0160;672.049;147.190;20.820;22.613.398;73.652.757;0    9.8750
77.840.000;87.590;-0.0160;672.049;136.510;20.800;23.357.207;73.972.500;0    9.8750
77.845.000;87.600;-0.0160;672.049;144.720;20.820;23.651.602;74.168.921;0    9.8750
77.850.000;87.580;-0.0160;672.049;153.860;20.880;23.865.391;74.328.992;0    9.8750
77.855.000;87.540;-0.0150;672.049;145.770;20.950;23.720.996;74.388.703;0    9.8750
77.860.000;87.560;-0.0150;672.049;161.060;21.010;23.734.102;74.470.765;0    9.8750
77.865.000;87.510;-0.0160;672.049;177.830;21.020;23.386.309;74.518.507;0    9.8750
77.870.000;87.450;-0.0160;672.049;175.690;20.940;22.979.004;74.577.335;0    9.8750
77.875.000;87.450;-0.0170;672.049;142.240;20.820;23.056.309;74.736.015;0    9.8750
77.880.000;87.430;-0.0170;672.049;111.410;20.780;22.540.391;74.751.210;0    9.8750
77.885.000;87.400;-0.0170;672.049;91.590;20.810;21.160.801;74.582.632;0    9.8750
77.890.000;87.400;-0.0180;672.049;91.670;20.800;20.758.105;74.728.015;0    9.8750
77.895.000;87.400;-0.0180;672.049;104.870;20.830;20.446.504;75.024.742;0    9.8750
77.900.000;87.410;-0.0180;672.049;120.860;20.800;20.645.508;75.507.617;0    9.8750
77.905.000;87.460;-0.0180;672.049;107.720;20.830;20.952.695;75.963.257;0    9.8750
77.910.000;87.590;-0.0180;672.049;93.210;20.800;22.870.801;76.679.562;0    9.8750
77.915.000;87.790;-0.0180;672.049;87.140;20.720;24.207.207;77.070.890;0    9.8750
77.920.000;87.960;-0.0190;672.049;104.040;20.720;24.971.191;77.257.703;0    9.8750
77.925.000;87.990;-0.0180;672.049;116.690;20.820;24.152.305;77.118.179;0    9.8750
77.930.000;87.940;-0.0180;672.049;100.310;20.910;12.118.691;74.286.187;0    9.8750
77.935.000;87.900;-0.0180;672.049;86.160;20.960;78.772.891;66.217.203;0    9.8750
77.940.000;87.830;-0.0180;672.050;83.270;21.030;27.025.391;53.588.945;0    9.8750
77.945.000;87.800;-0.0180;672.050;86.450;21.130;64.204.609;38.139.371;0    9.8750
77.950.000;87.860;-0.0180;672.050;92.480;21.160;32.327.100;30.285.535;0    9.8750
77.955.000;87.960;-0.0170;672.050;100.040;21.250;13.179.297;25.499.960;0    9.8750
77.960.000;88.060;-0.0170;672.051;108.420;21.410;1.847.500;22.640.500;0    9.8750
77.965.000;88.170;-0.0160;672.055;115.860;21.600;9.441.289;195.992.344;98.750
77.970.000;88.140;-0.0140;672.059;125.140;21.920;7.348.628;168.204.980;98.750
77.975.000;88.040;-0.0120;673.929;135.940;22.520;2.805.581;39.286.838;98.750
77.980.000;88.000;-0.0090;677.911;146.590;23.190;4.852.460;4.225.390;98.750
77.985.000;88.140;-0.0030;683.557;167.650;24.440;3.481.820;3.252.180;98.750
77.990.000;88.280;0.0050;691.593;216.100;25.770;2.202.760;2.086.749;98.750
77.995.000;88.300;0.0180;707.840;259.820;26.280;1.751.590;1.931.857;98.750
78.000.000;88.300;0.0370;740.437;305.810;26.230;1.300.420;1.553.113;98.750
78.005.000;88.250;0.0680;793.207;359.420;26.020;849.260;1.049.837;98.750
78.010.000;88.040;0.1170;849.714;486.060;25.660;398.090;423.985;98.750
78.015.000;88.040;0.1560;905.443;720.690;25.230;3.381.820;10.679.229;98.750
78.020.000;88.350;0.1820;954.669;908.380;24.780;000.0000;15.967.001;98.750
78.025.000;88.780;0.1620;983.015;1.039.810;24.900;000.0000;15.975.601;98.750
78.030.000;89.100;0.1350;989.754;1.061.620;25.690;000.0000;15.982.000;98.750
78.035.000;89.250;0.1060;968.843;884.000;26.100;000.0000;15.985.000;98.750
78.040.000;89.170;0.1040;921.469;725.250;25.980;000.0000;15.983.401;98.750
78.045.000;88.810;0.1070;865.011;594.750;25.540;000.0000;15.976.200;98.750
78.050.000;88.300;0.0960;806.687;497.050;24.670;000.0000;15.966.001;98.750
78.055.000;87.830;0.0540;755.574;372.600;23.680;4.431.880;19.492.487;98.750
78.060.000;87.560;0.0030;720.832;214.200;22.310;8.074.390;82.168.584;98.750
78.065.000;87.430;-0.0130;697.117;124.290;21.510;27.860.801;54.424.312;0    9.8750
78.070.000;87.340;-0.0170;682.418;88.230;21.080;9.602.109;73.802.664;0    9.8750
78.075.000;87.230;-0.0180;673.941;88.990;20.740;18.459.297;75.270.148;0    9.8750
78.080.000;87.080;-0.0190;672.049;95.670;20.610;20.131.602;75.445.046;0    9.8750
78.085.000;86.950;-0.0190;672.049;95.310;20.620;21.034.297;75.369.875;0    9.8750
78.090.000;86.900;-0.0190;672.049;100.500;20.660;21.214.492;74.847.804;0    9.8750
78.095.000;86.850;-0.0180;672.049;117.810;20.680;21.185.801;74.177.093;0    9.8750
78.100.000;86.760;-0.0180;672.049;120.670;20.660;17.940.605;72.736.937;0    9.8750
78.105.000;86.630;-0.0170;672.049;121.000;20.630;2.246.895;68.326.281;0    9.8750
78.110.000;86.480;-0.0170;672.049;120.250;20.590;68.614.707;59.614.785;0    9.8750
78.115.000;86.390;-0.0170;672.049;103.350;20.610;24.094.199;48.296.457;0    9.8750
78.120.000;86.290;-0.0170;672.049;86.120;20.720;15.345.508;45.863.722;0    9.8750
78.125.000;86.200;-0.0170;672.049;86.970;20.750;52.069.199;54.678.421;0    9.8750
78.130.000;86.110;-0.0170;672.049;94.680;20.680;1.681.309;66.827.437;0    9.8750
78.135.000;86.030;-0.0170;672.049;90.010;20.650;13.514.297;69.823.164;0    9.8750
78.140.000;85.990;-0.0170;672.049;89.320;20.670;17.439.492;71.048.265;0    9.8750
78.145.000;85.920;-0.0170;672.049;105.440;20.680;19.775.293;72.079.343;0    9.8750
78.150.000;85.830;-0.0170;672.049;118.720;20.690;19.412.305;72.577.804;0    9.8750
78.155.000;85.800;-0.0170;672.049;109.940;20.700;19.057.109;73.054.937;0    9.8750
