DEPTH,CAL,NPHI,DT,GR,RHOB,RLLD,RT,BS,RLLD_log
8316.5,7.11,0.01,49.5275,7.4493,2.7166,87.4165,8520.7344,6.5,4.470684052028786
8317.0,7.1115,0.01,49.4127,6.4784,2.7086,176.3965,8756.2842,6.5,5.172734302106009
8317.5,7.12,0.01,49.2805,7.1214,2.7097,432.0068,9427.4131,6.5,6.068441328860967
8318.0,7.1506,0.009,49.1593,8.0161,2.7155,683.3135,10100.4824,6.5,6.526953758652884
8318.5,7.1794,0.009,49.0678,8.5909,2.7234,863.334,10591.9131,6.5,6.7608016382259475
8319.0,7.15,0.009,48.9613,8.9265,2.7402,887.7915,10657.5117,6.5,6.788736918125672
8319.5,7.0923,0.01,48.8086,9.048,2.7495,722.4526,10210.5068,6.5,6.582651812298118
8320.0,7.0524,0.01,48.6647,8.1552,2.7402,591.603,9859.834,6.5,6.382835801817702
8320.5,7.059,0.01,48.5935,7.0838,2.7376,682.3804,10101.1855,6.5,6.525587273607888
8321.0,7.069,0.01,48.6169,6.8847,2.7554,136.9302,11316.3926,6.5,4.919471306943382
8321.5,7.0783,0.01,48.7094,7.9132,2.7597,912.7305,13443.2646,6.5,6.816440656297672
8322.0,7.0721,0.01,48.8072,9.4088,2.7454,133.0923,16894.1973,6.5,4.891042872487949
8322.5,7.0553,0.01,48.8738,10.0213,2.733,813.1289,21808.1016,6.5,6.700889645565798
8323.0,7.05,0.011,48.9975,9.2095,2.7216,1643.2549,2732.488,9.875,7.404434249034873
8323.5,7.05,0.012,49.1197,9.0959,2.7112,3494.9678,3299.5496,9.875,8.15907944146381
8324.0,7.0556,0.012,49.1654,10.5333,2.7206,4638.2813,3650.8062,9.875,8.442099167119004
8324.5,7.0648,0.014,49.2389,12.7185,2.7204,4625.958,3710.4214,9.875,8.43943876363214
8325.0,7.07,0.016,49.4231,13.3723,2.724,146.574,2553.9827,6.5,4.987530420381159
8325.5,7.0672,0.019,49.7473,12.016,2.7324,857.4028,2435.9631,6.5,6.753907819845505
8326.0,7.0492,0.023,50.242,10.9383,2.7158,565.6248,2320.6018,6.5,6.337930960862968
8326.5,7.0082,0.029,50.8936,10.2867,2.6817,255.2278,2119.0972,6.5,5.542156479707018
8327.0,6.9569,0.05,51.6094,9.3664,2.6555,943.6503,1527.6378,6.5,6.849755652598579
8327.5,6.8989,0.068,52.3693,7.6765,2.6428,772.9307,1165.2373,6.5,6.650189393857043
8328.0,6.8702,0.08,53.0886,6.9237,2.6225,757.3799,1105.0353,6.5,6.629864976958699
8328.5,6.8802,0.089,53.736,7.609,2.6193,762.598,1092.7584,6.5,6.6367310248131535
8329.0,6.8902,0.097,54.2595,7.7162,2.6134,731.0247,1027.5682,6.5,6.594447248508617
8329.5,6.9,0.104,54.5791,7.0162,2.6062,700.1186,976.5143,6.5,6.551249749263434
8330.0,6.9,0.11,54.6198,6.2034,2.5834,690.1347,947.1147,6.5,6.536886795930174
8330.5,6.9192,0.108,54.3986,5.4631,2.5779,706.7177,925.2468,6.5,6.56063129337156
8331.0,6.9378,0.092,53.7928,4.9025,2.5949,791.2053,993.4086,6.5,6.673557478971607
8331.5,6.9767,0.057,52.8981,5.3151,2.6175,418.4771,7016.6069,6.5,6.036622169197013
8332.0,6.971,0.043,51.8247,7.5612,2.6561,801.8789,10236.4893,6.5,6.686957598959009
8332.5,6.9523,0.036,50.7163,8.5193,2.7297,559.2197,9367.1875,6.5,6.326542419197504
8333.0,6.9241,0.035,49.7596,7.9892,2.7729,323.3794,8691.2832,6.5,5.778826246907634
8333.5,6.9028,0.037,49.0813,8.4325,2.7854,474.1853,6667.5771,6.5,6.161598173572571
8334.0,6.9172,0.042,48.9128,8.1541,2.7857,632.9688,4853.3857,6.5,6.450421131829903
8334.5,6.92,0.05,49.3849,7.1873,2.7727,773.8362,2614.665,6.5,6.651360223286405
8335.0,6.9283,0.06,50.2544,5.9369,2.748,10.4994,1245.545,6.5,2.3513181126736193
8335.5,6.9384,0.072,51.2534,5.367,2.6853,794.4725,1021.1828,6.5,6.6776783724136
8336.0,6.9329,0.09,52.3203,5.572,2.6239,712.7073,1001.1418,6.5,6.569070817194249
8336.5,6.9237,0.099,53.3974,5.525,2.5964,741.2093,1131.3531,6.5,6.6082830415532126
8337.0,6.9079,0.097,54.3924,4.964,2.5954,799.2646,1248.7473,6.5,6.683692054898539
8337.5,6.8941,0.093,55.1262,5.6193,2.583,834.3656,1309.6567,6.5,6.72667167560755
8338.0,6.89,0.091,55.5501,5.7455,2.5651,829.1932,1306.3755,6.5,6.720453179852649
8338.5,6.8952,0.094,55.8188,5.4411,2.5529,708.2089,1068.9902,6.5,6.562739106670287
8339.0,6.9045,0.102,56.2064,5.9062,2.5525,567.5026,805.4842,6.5,6.3412453308428605
8339.5,6.91,0.111,56.8993,7.3902,2.5662,466.2475,623.4827,6.5,6.144716609013355
8340.0,6.9179,0.12,57.5939,11.8811,2.5693,500.7508,709.9359,6.5,6.216108572148246
8340.5,6.93,0.127,58.3637,18.9631,2.5658,559.9367,827.1394,6.5,6.327823741625892
8341.0,6.9269,0.122,58.9759,29.7925,2.5776,649.9116,994.1918,6.5,6.476836353640844
8341.5,6.9118,0.098,59.4152,36.7152,2.5755,763.9825,1202.1422,6.5,6.638544883145017
8342.0,6.8833,0.084,59.8702,39.9322,2.5715,889.0113,1441.212,6.5,6.790109946344257
8342.5,6.86,0.076,60.0203,44.0727,2.5899,991.8853,1648.943,6.5,6.899607475599788
8343.0,6.859,0.07,59.4992,55.3748,2.6253,15.4811,1695.6917,6.5,2.739619925068504
8343.5,6.85,0.069,58.9177,72.1725,2.725,898.3679,1434.8514,6.5,6.800579672598896
8344.0,6.85,0.073,58.0888,68.9793,2.701,769.271,1161.5171,6.5,6.645443313147049
8344.5,6.85,0.078,57.1106,56.7213,2.6667,698.4875,1013.6161,6.5,6.548917283046554
8345.0,6.8598,0.082,56.1715,38.3765,2.6339,723.8523,1056.7252,6.5,6.584587366048897
8345.5,6.86,0.086,55.0427,24.7897,2.6354,810.3646,1214.1837,6.5,6.697484269848101
8346.0,6.86,0.089,53.8928,16.8847,2.6457,902.9429,1371.5724,6.5,6.805659317752093
8346.5,6.86,0.087,53.0401,12.1937,2.6611,992.959,1519.5729,6.5,6.900689374169596
8347.0,6.86,0.083,52.1106,8.3902,2.6855,64.5713,1630.7238,6.5,4.167770039624493
8347.5,6.8677,0.075,51.1444,7.1675,2.6983,80.5969,1617.0767,6.5,4.389460187234457
8348.0,6.8838,0.073,50.4029,7.6532,2.6946,77.179,1562.678,6.5,4.346127399300993
8348.5,6.9024,0.072,49.7937,7.2548,2.7188,96.8242,1570.7163,6.5,4.5728969630377385
8349.0,6.916,0.065,49.3622,6.7063,2.7841,186.0244,1747.778,6.5,5.22587784790519
8349.5,6.9082,0.057,49.0567,6.7027,2.8011,256.9299,1888.6195,6.5,5.548803285042809
8350.0,6.9,0.051,48.7292,7.1589,2.7799,281.6077,1891.8062,6.5,5.640514967660054
8350.5,6.9106,0.046,48.5053,6.344,2.7547,321.6315,1858.3917,6.5,5.773406480269436
8351.0,6.9412,0.04,48.562,6.5868,2.747,282.2892,2295.5024,6.5,5.642932077354399
8351.5,6.9747,0.037,48.8115,8.2211,2.7629,182.5544,4718.3667,6.5,5.207048210796657
8352.0,6.9857,0.039,49.1701,10.0087,2.7645,447.3376,8505.502,6.5,6.1033135668210114
8352.5,6.9642,0.045,49.6135,9.9251,2.7479,270.3953,4649.8901,6.5,5.5998849623609415
8353.0,6.9239,0.051,50.1411,7.6528,2.7154,844.8903,2581.7578,6.5,6.739206796444298
8353.5,6.8878,0.057,50.7669,6.4499,2.6857,412.7451,1848.4285,6.5,6.022830211136795
8354.0,6.8815,0.062,51.5087,6.6744,2.6629,971.6751,1148.7434,6.5,6.879021489324102
8354.5,6.8907,0.066,52.2313,6.7724,2.6525,758.2167,892.7982,6.5,6.630969228690368
8355.0,6.8997,0.069,52.8095,6.0195,2.6518,716.2626,916.5988,6.5,6.574046859497256
8355.5,6.9196,0.077,53.2751,4.8267,2.6254,693.8653,921.4952,6.5,6.5422778494494525
8356.0,6.9294,0.086,53.6395,4.4699,2.6184,655.6245,866.4241,6.5,6.485588216519194
8356.5,6.93,0.095,53.949,5.222,2.6257,594.5917,747.9417,6.5,6.38787495150256
8357.0,6.9208,0.101,54.1939,5.2477,2.6145,556.0961,671.1659,6.5,6.320941121041791
8357.5,6.9108,0.103,54.2389,4.3815,2.6021,589.4412,735.9239,6.5,6.379174969455434
8358.0,6.901,0.1,54.1678,3.8224,2.599,631.7435,820.9852,6.5,6.448483457335278
8358.5,6.9,0.1,54.0869,4.5782,2.6026,661.7047,890.1468,6.5,6.494819383909518
8359.0,6.9084,0.1,54.0236,6.6257,2.6185,682.3534,939.91,6.5,6.525547705451807
8359.5,6.9172,0.098,53.9844,7.7041,2.6317,720.4063,1019.6204,6.5,6.579815358405151
8360.0,6.9268,0.095,53.9577,7.4287,2.6251,735.8383,1043.4615,6.5,6.6010103935041
8360.5,6.9238,0.094,54.054,6.7461,2.6105,786.3202,1159.1699,6.5,6.667364088607716
8361.0,6.92,0.094,54.3079,6.0785,2.6044,787.6147,1174.9154,6.5,6.669009010887392
8361.5,6.92,0.099,54.6158,6.3983,2.6103,666.7884,923.1692,6.5,6.5024727542046215
8362.0,6.92,0.106,54.9224,7.7138,2.5962,608.6493,805.5657,6.5,6.411242239768687
8362.5,6.915,0.11,55.2393,7.7853,2.5762,631.4927,844.1414,6.5,6.4480863819454255
8363.0,6.91,0.109,55.5835,7.3057,2.5664,689.0532,953.7189,6.5,6.535318481385546
8363.5,6.9053,0.112,55.9892,8.2509,2.5596,732.4912,1049.7325,6.5,6.5964513271671805
8364.0,6.9,0.12,56.3031,9.5234,2.5521,701.5747,1001.4748,6.5,6.553327379974485
8364.5,6.9,0.126,56.4375,9.4221,2.5423,558.4845,714.2185,6.5,6.325226865214557
8365.0,6.8963,0.126,56.409,7.8663,2.5279,475.9658,554.3247,6.5,6.16534600291068
8365.5,6.89,0.12,56.2117,6.866,2.5289,494.7137,575.6266,6.5,6.203979211401851
8366.0,6.8873,0.111,55.837,7.4851,2.5473,562.0604,683.6809,6.5,6.331609317428457
8366.5,6.8783,0.098,55.2848,7.7019,2.5761,593.0741,723.7307,6.5,6.3853193490326285
8367.0,6.87,0.087,54.5483,6.8247,2.6001,598.1445,719.2161,6.5,6.393832363556666
8367.5,6.87,0.082,53.6695,6.0849,2.6126,611.916,732.2005,6.5,6.4165950181900495
8368.0,6.8708,0.076,52.745,6.3944,2.6277,651.238,785.39,6.5,6.478875166794167
8368.5,6.8805,0.071,51.8924,7.0674,2.6525,713.8898,855.4456,6.5,6.570728608690978
8369.0,6.8891,0.065,51.105,6.9897,2.6993,849.5035,1037.9489,6.5,6.744652061174129
8369.5,6.9176,0.058,50.3345,8.1151,2.736,192.0433,1671.7987,6.5,5.257720867435114
8370.0,6.9561,0.052,49.739,10.2462,2.7528,414.5214,2057.5623,6.5,6.02712460171068
8370.5,6.969,0.048,49.3494,11.9649,2.7689,486.0098,2099.9172,6.5,6.186228788306244
8371.0,6.97,0.044,49.1698,11.3398,2.7857,327.135,1616.9897,6.5,5.790372929737299
8371.5,6.9786,0.039,49.1519,8.7032,2.7561,594.223,2084.116,6.5,6.387254669785281
8372.0,6.98,0.032,49.1493,6.6514,2.7331,51.0608,2877.8154,6.5,3.933017079532353
8372.5,6.9939,0.024,49.2031,6.0811,2.7249,117.6421,5414.4111,6.5,4.76764696459753
8373.0,7.0062,0.021,49.354,6.08,2.722,836.1626,8798.8223,6.5,6.72882309178015
8373.5,7.0158,0.02,49.4396,5.8649,2.7315,566.7959,12349.5537,6.5,6.3399992741982665
8374.0,7.0257,0.02,49.4734,5.6691,2.7309,750.4136,12262.3906,6.5,6.62062452119516
8374.5,7.0358,0.02,49.4214,6.3257,2.72,187.5977,8283.5107,6.5,5.234299776369037
8375.0,7.0452,0.02,49.3761,6.5419,2.711,309.3301,6291.438,6.5,5.734408991477255
8375.5,7.0546,0.02,49.4223,5.6594,2.7076,927.7344,5473.4551,6.5,6.832745484924638
8376.0,7.0641,0.019,49.4484,5.9185,2.7277,13.9409,5634.3262,6.5,2.634826965658645
8376.5,7.07,0.018,49.4026,7.181,2.7243,501.2612,6640.7339,6.5,6.2171273225108035
8377.0,7.0753,0.017,49.3002,5.5791,2.7077,436.2207,8709.9395,6.5,6.0781483079372975
8377.5,7.09,0.016,49.217,5.4922,2.7063,252.7183,10653.4531,6.5,5.532275429658922
8378.0,7.0911,0.015,49.2816,7.4273,2.7181,494.4175,11278.8164,6.5,6.203380301957171
8378.5,7.1,0.014,49.3696,8.7167,2.732,535.7539,11414.5557,6.5,6.28367491384189
8379.0,7.1,0.013,49.4357,8.5541,2.7266,220.8516,10661.1094,6.5,5.397490982752538
8379.5,7.0913,0.013,49.7002,6.7496,2.7029,804.2085,9648.2744,6.5,6.689858563917388
8380.0,7.0817,0.013,50.2531,5.9239,2.6837,767.8735,9523.6221,6.5,6.64362500603924
8380.5,7.0718,0.012,50.9982,6.3218,2.6901,109.126,10282.5889,6.5,4.6925031779207576
8381.0,7.0625,0.013,51.6593,6.9327,2.6679,980.438,12319.2217,6.5,6.887999410592743
8381.5,7.0528,0.014,51.9057,7.1284,2.6451,427.2168,13416.0811,6.5,6.057291612715441
8382.0,7.0429,0.014,52.0312,6.4353,2.632,372.4341,11058.7666,6.5,5.9200601094170295
8382.5,7.0263,0.016,52.063,5.584,2.6408,270.8035,2599.4626,6.5,5.601393465622248
8383.0,7.0064,0.021,51.8687,5.8264,2.6655,841.0389,2077.4788,6.5,6.734637913362221
8383.5,6.9804,0.027,51.5586,7.3127,2.6783,583.1418,1901.8003,6.5,6.368430381475989
8384.0,6.9512,0.037,51.152,8.1506,2.6891,379.2758,1821.1799,6.5,5.938263644919388
8384.5,6.9056,0.048,50.9237,7.5847,2.6884,159.7424,1643.059,6.5,5.073562517791052
8385.0,6.8647,0.062,51.0935,7.2779,2.6671,929.2878,1330.089,6.5,6.834418486316137
8385.5,6.85,0.065,51.3433,7.0098,2.669,768.3598,1094.0682,6.5,6.644258113024024
8386.0,6.85,0.066,51.7645,5.9496,2.6649,591.7009,799.6161,6.5,6.38300127072256
8386.5,6.8536,0.066,52.2299,4.8965,2.6646,446.9504,561.9936,6.5,6.102447626488154
8387.0,6.86,0.065,52.53,4.7639,2.6694,377.8932,458.0718,6.5,5.934611616015192
8387.5,6.86,0.079,52.5802,5.5279,2.6488,377.5403,456.8588,6.5,5.933677317958061
8388.0,6.8656,0.085,52.4727,6.2989,2.6297,448.6823,561.143,6.5,6.106315064911695
8388.5,6.8829,0.071,52.297,6.7742,2.6346,594.5549,796.0432,6.5,6.387813058376832
8389.0,6.896,0.065,52.0588,6.0891,2.681,815.9298,1205.869,6.5,6.7043283218516
8389.5,6.91,0.065,51.7558,4.7675,2.6907,919.6327,1398.9041,6.5,6.823974351195491
8390.0,6.9024,0.067,51.4453,4.6662,2.6833,892.9506,1336.608,6.5,6.794531260197402
8390.5,6.8788,0.07,51.2161,6.1835,2.6775,902.0919,1384.4591,6.5,6.804716399573396
8391.0,6.8682,0.074,51.3057,7.2498,2.6631,928.6005,1504.2776,6.5,6.833678614030648
8391.5,6.85,0.077,51.5159,6.7445,2.6655,826.5327,1350.568,6.5,6.7172394809067395
8392.0,6.85,0.08,51.6824,6.0275,2.6828,645.8168,1017.9601,6.5,6.470515872231707
8392.5,6.85,0.08,51.6738,7.0816,2.6685,426.4263,587.5998,6.5,6.055439550124037
8393.0,6.8411,0.073,51.4793,7.1488,2.658,387.8056,522.4078,6.5,5.960504183137503
8393.5,6.84,0.064,51.1537,6.6385,2.6672,415.3206,561.9027,6.5,6.02905075210338
8394.0,6.8475,0.054,50.7868,6.5844,2.7054,467.7197,636.6575,6.5,6.147869184862522
8394.5,6.85,0.05,50.3705,8.0757,2.7223,544.3878,763.8459,6.5,6.299661860533551
8395.0,6.85,0.051,49.9789,9.9761,2.7471,637.2136,941.1989,6.5,6.457104921185403
8395.5,6.85,0.055,49.7223,10.8166,2.767,707.3772,1093.5171,6.5,6.561564045547973
8396.0,6.85,0.059,49.6842,8.6947,2.7638,729.6826,1148.2607,6.5,6.592609645071343
8396.5,6.85,0.062,49.7718,6.6806,2.7502,742.3361,1181.6849,6.5,6.60980210556929
8397.0,6.85,0.067,49.9678,5.7979,2.7393,807.9175,1334.5148,6.5,6.694459949347735
8397.5,6.8563,0.068,50.1735,6.7848,2.7377,900.3168,1555.9996,6.5,6.802746701386845
8398.0,6.8728,0.064,50.3984,7.2991,2.7343,872.4984,1502.876,6.5,6.771360820264013
8398.5,6.88,0.06,50.6293,7.1235,2.7245,787.8132,1333.348,6.5,6.669261005918139
8399.0,6.874,0.06,50.8558,6.7836,2.7236,705.2162,1179.5938,6.5,6.558504422466324
8399.5,6.8641,0.066,51.2266,6.0239,2.7011,625.2367,1030.5902,6.5,6.438130298040083
8400.0,6.8252,0.073,51.8112,6.7613,2.6752,555.4473,901.0607,6.5,6.319773735092341
8400.5,6.6342,0.074,52.4655,8.3427,2.6554,489.52,779.9462,6.5,6.193425319154285
8401.0,6.4029,0.078,53.0852,8.8805,2.622,456.4711,728.0206,6.5,6.12352539025444
8401.5,6.3161,0.084,53.6086,8.7219,2.5819,434.3444,688.485,6.5,6.073837767794452
8402.0,6.3792,0.091,54.0966,8.5076,2.5844,431.0118,680.9619,6.5,6.066135467919227
8402.5,6.5877,0.096,54.5107,7.652,2.6035,440.8008,698.9388,6.5,6.088593072719091
8403.0,6.8168,0.099,54.7128,6.1204,2.6059,453.1134,724.0164,6.5,6.116142425281254
8403.5,6.9055,0.096,54.6332,7.5504,2.5848,446.6093,710.3203,6.5,6.101684163192823
8404.0,6.9052,0.089,54.386,9.0479,2.5763,442.8405,705.4573,6.5,6.093209660066593
8404.5,6.8964,0.083,54.1686,7.4318,2.5818,453.9836,732.8971,6.5,6.118061074040867
8405.0,6.8871,0.079,54.0882,9.1222,2.6014,483.2594,786.5563,6.5,6.180553569528851
8405.5,6.88,0.077,54.3015,9.2557,2.6268,567.2991,954.196,6.5,6.340886677869074
8406.0,6.8776,0.076,54.7704,7.3569,2.632,687.2879,1215.6211,6.5,6.532753272851098
8406.5,6.87,0.075,55.2662,6.9292,2.606,643.1749,1102.5393,6.5,6.466416693471474
8407.0,6.868,0.078,55.9293,9.0721,2.5523,550.1732,904.3383,6.5,6.310233137743965
8407.5,6.8615,0.084,56.7265,9.8458,2.5293,471.4641,760.6084,6.5,6.155842959195926
8408.0,6.87,0.092,57.3695,8.7333,2.5267,405.4739,645.1433,6.5,6.005056506502449
8408.5,6.87,0.097,57.6956,8.1345,2.5162,365.009,571.4605,6.5,5.899922010812746
8409.0,6.87,0.1,57.5255,7.5691,2.5092,361.2817,564.3657,6.5,5.8896579864418115
8409.5,6.8613,0.102,57.0574,6.6271,2.5185,369.9258,566.6193,6.5,5.913302444986787
8410.0,6.86,0.103,56.6559,5.5878,2.5449,404.6327,616.8029,6.5,6.002979742031359
8410.5,6.86,0.101,56.2475,5.81,2.5701,464.3191,717.5511,6.5,6.140572031375544
8411.0,6.86,0.1,55.7734,7.4737,2.5888,527.0657,831.2675,6.5,6.26732520870265
8411.5,6.8682,0.1,55.3163,7.217,2.586,585.9396,948.0587,6.5,6.3732167125924075
8412.0,6.8779,0.106,54.8102,7.5167,2.5747,571.0196,916.9722,6.5,6.347423534811203
8412.5,6.88,0.108,54.2167,8.3223,2.5835,528.7734,830.2241,6.5,6.270559984700399
8413.0,6.8733,0.107,53.5819,8.3299,2.6122,492.2463,743.5121,6.5,6.198979200985145
8413.5,6.8764,0.09,52.9306,6.7189,2.6534,559.4318,844.1259,6.5,6.326921625773531
8414.0,6.88,0.076,52.3046,7.2976,2.6836,845.752,1419.9528,6.5,6.740226172423023
8414.5,6.885,0.068,51.7952,8.3565,2.691,945.8356,1561.4979,6.5,6.852068769594448
8415.0,6.89,0.062,51.3953,8.3354,2.6798,833.7797,1249.9841,6.5,6.725969218784284
8415.5,6.8929,0.062,51.0239,10.516,2.6627,754.5513,1051.551,6.5,6.626123267944263
8416.0,6.9,0.063,50.7578,11.0337,2.6527,708.0298,938.6862,6.5,6.562486183203424
8416.5,6.8983,0.063,50.5994,9.0291,2.6688,768.6837,1024.285,6.5,6.644679571499069
8417.0,6.89,0.061,50.5051,7.2929,2.7208,859.8736,1178.1168,6.5,6.756785401701228
8417.5,6.89,0.06,50.3981,8.1208,2.7308,794.201,1033.7294,6.5,6.6773365778250415
8418.0,6.89,0.065,50.2901,9.8206,2.7168,647.6023,781.5941,6.5,6.47327677337222
8418.5,6.89,0.071,50.3119,11.2634,2.6926,490.411,548.3089,6.5,6.19524381503928
8419.0,6.9038,0.078,50.5083,12.2194,2.6948,391.8127,437.3871,6.5,5.970783919482295
8419.5,6.9169,0.08,50.7505,10.7416,2.6968,309.8883,341.2277,6.5,5.736211909966768
8420.0,6.934,0.078,50.9002,9.1611,2.6869,245.6478,259.9558,6.5,5.503898802743086
8420.5,6.9543,0.074,50.9334,9.466,2.6848,202.4985,202.3927,6.5,5.310732479111752
8421.0,6.9664,0.071,51.0215,9.2452,2.6776,183.4676,179.8176,6.5,5.212038085147387
8421.5,6.9582,0.068,51.1881,8.8081,2.6874,175.1,169.6428,6.5,5.165357239291806
8422.0,6.9386,0.064,51.4038,9.3464,2.6916,183.8921,183.9637,6.5,5.214349172558131
8422.5,6.9036,0.061,51.6271,9.2298,2.6738,206.1417,219.3252,6.5,5.32856379639719
8423.0,6.8621,0.057,51.7655,8.1898,2.6461,236.7386,272.5002,6.5,5.4669565788477055
8423.5,6.8325,0.054,51.8627,7.5431,2.6248,255.9212,308.7804,6.5,5.544869584595571
8424.0,6.8271,0.054,51.9105,7.1933,2.633,254.1899,307.7722,6.5,5.538081625471898
8424.5,6.8533,0.056,51.8389,7.0893,2.6584,244.1922,290.2434,6.5,5.497955620134538
8425.0,6.8832,0.056,51.5997,7.5655,2.6779,236.5821,273.6149,6.5,5.4662952935681774
8425.5,6.8872,0.054,51.2754,9.113,2.6844,241.4259,275.3921,6.5,5.48656259371183
8426.0,6.88,0.052,51.1459,11.3164,2.6892,278.1656,334.2554,6.5,5.6282166197949115
8426.5,6.8784,0.05,51.2362,14.3128,2.7058,323.0011,411.6964,6.5,5.777655728789613
8427.0,6.87,0.053,51.5091,17.3279,2.7193,363.3132,493.285,6.5,5.895265272175695
8427.5,6.87,0.061,51.9031,16.9679,2.669,394.8652,575.3224,6.5,5.978544440833905
8428.0,6.8694,0.071,52.3763,13.2618,2.6316,379.213,564.3693,6.5,5.93809805249365
8428.5,6.86,0.082,52.9315,10.5014,2.6141,331.1213,486.3794,6.5,5.8024847735018685
8429.0,6.86,0.09,53.52,9.3535,2.6079,280.309,402.912,6.5,5.6358925661105035
8429.5,6.8504,0.094,54.0061,9.29,2.6027,233.8509,325.2134,6.5,5.4546837327854005
8430.0,6.8326,0.096,54.4383,8.2261,2.5981,202.2885,277.2664,6.5,5.309694896289971
8430.5,6.83,0.099,54.8554,6.6592,2.5878,177.6139,242.3168,6.5,5.17961209326123
8431.0,6.83,0.102,55.2479,4.9138,2.5758,159.776,219.5196,6.5,5.0737728343181985
8431.5,6.8225,0.105,55.5926,6.0549,2.5673,146.9571,203.996,6.5,4.990140707451416
8432.0,6.8271,0.109,55.8964,7.2659,2.5587,138.2015,192.6602,6.5,4.9287127651096885
8432.5,6.8231,0.109,56.0598,7.7406,2.5474,136.3769,191.0677,6.5,4.915422376228502
8433.0,6.8135,0.099,55.9952,7.8058,2.5418,144.9953,207.3717,6.5,4.976701328102132
8433.5,6.8164,0.088,55.7854,8.0817,2.5466,161.9795,238.0766,6.5,5.08746978401524
8434.0,6.8264,0.084,55.4753,8.5921,2.5612,182.3186,272.101,6.5,5.205755706101453
8434.5,6.83,0.086,55.1327,8.7552,2.5742,201.1222,298.7673,6.5,5.303912683525149
8435.0,6.83,0.09,54.7713,8.2361,2.5876,217.1908,316.3502,6.5,5.380776229888284
8435.5,6.8363,0.091,54.4174,7.4946,2.594,240.8594,350.8089,6.5,5.484213360755579
8436.0,6.8515,0.086,54.1606,8.8869,2.5955,277.8229,418.4307,6.5,5.626983860328124
8436.5,6.86,0.079,54.0194,8.9194,2.6034,337.2631,547.2291,6.5,5.820863337921316
8437.0,6.8643,0.079,53.8662,7.9837,2.6083,337.7051,548.0776,6.5,5.822173029439168
8437.5,6.87,0.083,53.6555,6.4462,2.6063,322.9549,521.2319,6.5,5.77751268499072
8438.0,6.87,0.086,53.4147,6.8825,2.6106,307.872,496.4333,6.5,5.729684112178854
8438.5,6.8721,0.083,53.184,7.808,2.6283,293.053,467.429,6.5,5.6803534800309325
8439.0,6.88,0.077,53.0815,8.6447,2.6488,288.3011,456.9455,6.5,5.664005420107074
8439.5,6.8812,0.074,53.471,9.6955,2.6574,298.6001,480.0479,6.5,5.699105220001216
8440.0,6.8898,0.074,54.2876,12.4415,2.6628,305.9457,493.3787,6.5,5.7234076352257
8440.5,6.89,0.076,55.1692,18.0854,2.65,286.5523,444.7587,6.5,5.657921067487956
8441.0,6.8996,0.08,56.0026,32.3456,2.622,280.4047,437.2411,6.5,5.63623391678886
8441.5,6.9,0.085,56.5769,43.961,2.6034,244.0879,367.8098,6.5,5.497528406321866
8442.0,6.9,0.093,56.9725,38.0429,2.616,192.0906,270.6895,6.5,5.257967135729785
8442.5,6.9,0.102,57.1199,27.442,2.6038,147.6123,196.3164,6.5,4.9945892420276765
8443.0,6.8925,0.109,56.719,18.0013,2.5832,117.3674,149.3421,6.5,4.765309185698313
8443.5,6.89,0.111,55.9331,12.2305,2.5846,103.9025,128.4871,6.5,4.643452959413397
8444.0,6.89,0.11,55.2114,10.4933,2.6002,108.994,137.1126,6.5,4.691292834842504
8444.5,6.8845,0.105,54.6597,10.6883,2.6001,121.1082,156.2811,6.5,4.796684360900836
8445.0,6.8752,0.098,54.3424,10.4869,2.6114,131.4429,172.3697,6.5,4.878572536784465
8445.5,6.8656,0.092,54.1648,9.9863,2.6096,125.5295,158.452,6.5,4.832540790710578
8446.0,6.86,0.091,53.9533,9.4252,2.619,115.9228,137.2195,6.5,4.752924452310081
8446.5,6.86,0.092,53.5605,8.5213,2.6296,120.284,138.3142,6.5,4.789855613303983
8447.0,6.86,0.09,53.0438,7.1955,2.6217,145.6866,165.8246,6.5,4.981457739170716
8447.5,6.8653,0.086,52.4081,6.6878,2.6421,189.9238,214.0493,6.5,5.246622939085792
8448.0,6.8828,0.08,51.764,6.876,2.6786,267.1514,312.709,6.5,5.58781553889164
8448.5,6.8957,0.07,51.0863,6.8501,2.7131,350.8975,418.1127,6.5,5.860494158026885
8449.0,6.913,0.057,50.3552,8.6269,2.7337,487.0559,621.322,6.5,6.1883789008896155
8449.5,6.9292,0.048,49.7564,11.9422,2.7301,654.3581,854.5475,6.5,6.48365475512129
8450.0,6.9667,0.041,49.3998,11.5409,2.7414,165.8269,1737.599,6.5,5.110944473208183
8450.5,7.0184,0.036,49.2121,8.812,2.7508,399.853,1857.4688,6.5,5.9910969795633084
8451.0,7.05,0.032,49.0499,7.2241,2.7413,706.1265,2061.9163,6.5,6.559794399912952
8451.5,7.0351,0.028,48.9564,7.9331,2.727,30.1094,4658.0059,6.5,3.404837415360525
8452.0,7.0167,0.025,49.013,9.3753,2.7323,524.6611,17107.1797,6.5,6.262752530341899
8452.5,7.03,0.024,49.2785,8.958,2.751,938.0332,18046.8809,6.5,6.843785342836146
8453.0,7.0269,0.029,49.7665,7.6603,2.7273,501.4722,13690.9199,6.5,6.217548172166583
8453.5,7.0045,0.035,50.4603,6.8048,2.7025,179.7019,2498.8777,6.5,5.191299366911136
